id,second_annotator_comment,annotation,aspect_available_without_judgement,text,model,few_shot_condtion,split
f660e027-ed9d-4e8a-8f1e-170ba0030f60,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'NEUTRAL', 'Essen')
",,"Das Restaurant hat eine negative Gesamtwertung, obwohl der Service gut und das Essen durchschnittlich ist.",GPT-3,random,0
99dfec5e-966f-4347-af93-5e2104fe2a3b,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr angenehm.,GPT-3,random,0
ab428efa-3162-4523-a62e-76b8fa445bee,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war sehr unfreundlich und hat unsere Bestellungen mehrmals falsch aufgenommen.,GPT-3,random,0
d18f439b-cb25-4c9b-a3e6-dc80c5f04533,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
('FOOD', 'NEGATIVE', 'Essen')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Das Restaurant war okay, das Essen und das Ambiente waren jedoch nichts Besonderes.",GPT-3,random,0
8a065698-0c22-4c57-be6c-beb6fed2a897,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war okay.,GPT-3,random,0
66016976-4839-4042-981c-793e88788b0c,,"('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'NEGATIVE', 'Preis')
",,"Das Essen war in Ordnung, aber der Preis war definitiv zu hoch.",GPT-3,random,0
d4c1d2f2-9890-4bc6-81eb-08b9a1b24e5e,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,0
c85a5653-9c58-4158-a3e9-aa7ac2698b25,,"('FOOD', 'NEGATIVE', 'Essens')
",,Der Geschmack des Essens war enttäuschend.,GPT-3,random,0
421f58c9-0bfb-46bc-9637-4d738d1aef50,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war ausgezeichnet.,GPT-3,random,0
a47a861a-26c9-44df-b6f7-836de3b12981,,"('PRICE', 'POSITIVE', 'Preisniveau')
",,Das Preisniveau ist angemessen.,GPT-3,random,0
39e29c2b-f075-4f09-9dd7-55615b353345,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Es war okay.,GPT-3,random,0
b8e42701-0cbb-4dde-8b0d-0694ad0a842d,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,"Es war okay, aber nichts Besonderes.",GPT-3,random,0
eb11fec1-37b1-4793-8c8c-309220ae8a94,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Das Restaurant hat eine angenehme Atmosphäre.,GPT-3,random,0
cc56dbb0-868a-4274-9e7b-e122d21b6357,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es war ein gelungener Abend.,GPT-3,random,0
db2ab4ff-1222-40dd-a1b8-c40a64d2e155,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist sehr angenehm und einladend.,GPT-3,random,0
dbda1260-7d77-44c7-98b8-4303fdb504b6,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
('FOOD', 'NEGATIVE', 'Essen')
",,Das Ambiente war enttäuschend und das Essen war nicht gut.,GPT-3,random,0
924ce48f-f1fc-4bf2-859f-2a5b94348937,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war in Ordnung.,GPT-3,random,0
d2293718-ed5c-4527-af4c-7cf67f660ea5,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war ausgezeichnet.,GPT-3,random,0
08c450a7-5172-4931-bba0-9bf20d9a5d86,,"('SERVICE', 'POSITIVE', 'Service')
",,Das Restaurant hat einen guten Service.,GPT-3,random,0
e48ea7ff-ce2d-4e9e-8143-2547adab2f1b,,"('PRICE', 'NEGATIVE', 'Preis-Leistungs-Verhältnis')
",,Schlechtes Preis-Leistungs-Verhältnis.,GPT-3,random,0
a3af2ed9-47d6-4a0b-bff2-94c373523d41,,"('PRICE', 'NEGATIVE', 'Preis')
('SERVICE', 'NEGATIVE', 'Service')
",,Der Preis ist viel zu hoch und der Service lässt zu wünschen übrig.,GPT-3,random,0
fe0df614-14c9-4872-9426-539193fa5121,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war unfreundlich und langsam.,GPT-3,random,0
f55c1bfd-1094-4ffb-873f-c36f4c975ccc,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
",,Das Restaurant hat eine durchschnittliche Atmosphäre.,GPT-3,random,0
ae859eb6-0217-4a3b-ac83-00da0af58874,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('PRICE', 'NEGATIVE', 'Preis-Leistungs-Verhältnis')
",,"Insgesamt war ich mit dem Restaurant zufrieden, aber das Preis-Leistungs-Verhältnis könnte besser sein.",GPT-3,random,0
04c80fe7-9f08-44ef-a088-d1912e9e9769,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist angemessen.,GPT-3,random,0
c530b4ad-e58e-4d49-b26a-8712aa55ca02,,"('PRICE', 'POSITIVE', 'Preisniveau')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Das Preisniveau ist angemessen, aber das Ambiente lässt zu wünschen übrig.",GPT-3,random,0
46027531-924d-4bb7-91be-cd3b9fcf00b9,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Ein rundum gelungener Besuch!,GPT-3,random,0
89fd85ec-0599-4c54-ac82-b962e7f17f9b,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider enttäuschend.,GPT-3,random,0
d971edf9-f3f5-4450-b50b-90a0fee16577,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das Restaurant hat uns enttäuscht.,GPT-3,random,0
200d4496-e42b-4822-822e-10f07db4c487,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Das Ambiente ist sehr angenehm, aber insgesamt war der Besuch enttäuschend.",GPT-3,random,0
28f2b80b-b0ca-44a3-a102-3c75067292d8,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,GPT-3,random,0
e13faeb8-b150-446c-9efb-8f3562a0fe37,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Essen war gut, aber die Preise waren zu hoch.",GPT-3,random,0
965c77e4-42ef-4ea1-8805-5487867ef6e3,,"('FOOD', 'NEGATIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preis')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Das Essen war enttäuschend, aber der Preis war angemessen und das Ambiente war schön.",GPT-3,random,0
697c6b78-ed3b-4107-9f06-310c2a408378,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht gut.,GPT-3,random,0
9282661c-a42c-4a97-b6d3-1b2d1b4567ab,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr angenehm.,GPT-3,random,0
15c9d742-a50d-4998-846d-3f4342e647b6,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Das Ambiente war enttäuschend.,GPT-3,random,0
4e56fa11-d1b6-4d5a-b2e9-cf29664bbcab,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,GPT-3,random,0
3a345349-cb45-4bee-956e-bae4d9e7546c,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht besonders gut.,GPT-3,random,0
8cc6aab7-8c3c-4d1a-8954-4de85bb3c61e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,Ein tolles Restaurant mit einer gemütlichen Atmosphäre und leckerem Essen.,GPT-3,random,0
08c497f0-81f8-469c-83e7-9911e2389a1c,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,Das Restaurant hinterließ bei uns einen eher durchschnittlichen Eindruck.,GPT-3,random,0
ef6573bd-9bb0-48d5-a8b9-ad22dcfed82b,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr angenehm.,GPT-3,random,0
7e2a39aa-c51d-4a87-88c7-eb7d3beafd96,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Service')
",,"Der Service war gut, aber insgesamt war der Besuch enttäuschend.",GPT-3,random,0
ead0acc9-705c-404e-af19-d47a203b872a,,"('FOOD', 'NEUTRAL', 'Essen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Essen war in Ordnung und das Ambiente war auch ganz nett.,GPT-3,random,0
a15365cd-84dd-4c80-a7fd-731910c0db5b,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,0
e1534759-e24c-44c6-b462-3c582a9d455b,,"('SERVICE', 'POSITIVE', 'Service')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Der Service war super freundlich und das Ambiente sehr angenehm.,GPT-3,random,0
436c89ef-df45-4782-8f5a-5e83097c9659,,"('SERVICE', 'NEUTRAL', 'Service')
",,Der Service war in Ordnung.,GPT-3,random,0
ef5a419f-e9fa-4030-ab0f-4e5076eaa638,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Es war okay.,GPT-3,random,0
a00d4ff4-dd75-4409-a1b2-404239f021ad,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preis')
",,"Das Essen war zwar gut, aber der Preis war angemessen.",GPT-3,random,0
8bb03f19-f05d-437f-986c-dad06f3e0cf1,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,Das Ambiente war okay.,GPT-3,random,0
e217729d-e089-44cb-a51a-f764e072f843,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das Restaurant hat mich enttäuscht.,GPT-3,random,0
afe8ee62-124f-45d2-ab70-3f6a27c62abf,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Es war okay.,GPT-3,random,0
6aec619f-9b2a-4e9e-8b96-2433ca8f5635,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider enttäuschend.,GPT-3,random,0
c9b24c8c-d51b-47f6-9707-50a40c3b7879,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war sehr aufmerksam und zuvorkommend.,GPT-3,random,0
37b1c863-2453-46dd-b8ba-c0a0e32cffcb,,"('SERVICE', 'NEGATIVE', 'Servicepersonal')
",,Das Servicepersonal war sehr unfreundlich und langsam.,GPT-3,random,0
5656018e-e339-493a-9170-82ce6d177c67,,"('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'NEGATIVE', 'Preis')
",,"Das Essen war okay, aber der Preis war definitiv zu hoch.",GPT-3,random,0
8b4691bd-a768-4268-bfd8-7ae3cbd9611a,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr unfreundlich und langsam.,GPT-3,random,0
19154a27-1cc9-41b8-ad88-5004b537a476,,"('SERVICE', 'POSITIVE', 'Personal')
('SERVICE', 'NEGATIVE', 'Wartezeiten')
",,"Das Personal war freundlich und hilfsbereit, aber die Wartezeiten waren etwas lang.",GPT-3,random,0
c5793b8f-2c6b-4851-986b-7a84cfd7fd24,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr unfreundlich und langsam.,GPT-3,random,0
91229ec5-2309-4594-81e6-7c5f188b09b2,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,0
be2fca46-f71a-4fe3-8aa5-e27cabeb3ba7,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war sehr unfreundlich und unprofessionell.,GPT-3,random,0
a51d3720-a4d4-45fc-a9cf-238f8472f4ef,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,0
a5e51ba6-73ef-4a12-b4f5-777a119a95c2,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
",,Die Atmosphäre war okay.,GPT-3,random,0
1c57c11f-3979-4d0c-94b0-b232a8cabdb5,,"('PRICE', 'NEGATIVE', 'Preis-Leistungs-Verhältnis')
",,Das Preis-Leistungs-Verhältnis ist hier definitiv nicht angemessen.,GPT-3,random,0
5f5d95fd-d6ae-4078-9b70-3e59945aa7ab,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'NEGATIVE', 'Essen')
",,"Der Besuch war insgesamt gut, der Service war freundlich, aber das Essen war enttäuschend.",GPT-3,random,0
666e66bf-dad7-4aa7-b5d0-cf45f3310397,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Das Ambiente war sehr enttäuschend.,GPT-3,random,0
992771c1-de94-4c43-927b-75d2a3f400eb,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr unfreundlich.,GPT-3,random,0
5b10d1d9-44fc-4f7c-9a52-8ce24a804e8b,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,0
abe21922-4609-4a94-a8e2-9da03b75eeca,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('SERVICE', 'POSITIVE', 'Personal')
",,"Das Personal war sehr freundlich und aufmerksam, aber das Gesamterlebnis war durchschnittlich.",GPT-3,random,0
8640e7e5-a4e5-4334-a532-b7e22608c601,,"('FOOD', 'NEGATIVE', 'Suppe')
",,Die Suppe war lauwarm und geschmacklos.,GPT-3,random,0
b6b5bb7e-5e8c-4501-adca-9229bddf25b8,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war unfreundlich und unprofessionell.,GPT-3,random,0
5f15248f-5644-4cb4-aa8f-06b24101b944,,"('PRICE', 'POSITIVE', 'Preisniveau')
",,Das Preisniveau ist angemessen.,GPT-3,random,0
8a47139b-df3c-47f3-a8f6-50bc887eb6fd,,"('PRICE', 'NEUTRAL', 'Preis')
",,Der Preis ist okay.,GPT-3,random,0
e3d5b416-caf6-4a15-9c4f-ab94298fc6f1,,"('SERVICE', 'NEUTRAL', 'Service')
",,Der Service war in Ordnung.,GPT-3,random,0
87a811d7-2bb9-4187-a5c9-1c95bf555058,,"('PRICE', 'NEGATIVE', 'Essen')
('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,"Das Essen war zwar etwas teuer, aber insgesamt hatten wir einen positiven Eindruck vom Restaurant.",GPT-3,random,0
4138621c-161a-4246-a82f-8ae1d9a6a828,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('SERVICE', 'NEUTRAL', 'Service')
",,"Der Service war in Ordnung, aber insgesamt war der Eindruck neutral.",GPT-3,random,0
4bbde2da-a040-4ad2-993b-4ede3156853e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Ein wirklich tolles Restaurant mit einer großartigen Atmosphäre.,GPT-3,random,0
f70cd6f7-58b5-4512-a3b2-767efc065de7,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist angemessen.,GPT-3,random,0
1e763e29-6325-49f6-9865-a4220dc79b51,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Es war okay.,GPT-3,random,0
8048e0ab-5d45-4976-8101-604b4b644c7a,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war in Ordnung.,GPT-3,random,0
5aacc803-3ef8-4685-be41-e913f2f11d5c,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Essen war wirklich gut und das Preis-Leistungsverhältnis stimmt.,GPT-3,random,0
42bd13f4-a621-416e-a2d0-61f8180336d7,,"('FOOD', 'NEGATIVE', 'Hauptgang')
('FOOD', 'POSITIVE', 'Dessert')
",,"Der Hauptgang war enttäuschend, aber das Dessert war köstlich.",GPT-3,random,0
52f20ee5-f802-4096-9500-626e646c5689,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war enttäuschend.,GPT-3,random,0
89a268c8-d1d2-46a9-8dea-5d8f88b8f4ed,,"('SERVICE', 'NEUTRAL', 'Service')
",,Der Service war durchschnittlich.,GPT-3,random,0
44ec3f09-6ee2-45e1-be7d-ebd0b6a9b71f,,"('PRICE', 'POSITIVE', 'Essen')
",,Das Essen ist seinen Preis wert.,GPT-3,random,0
0dd19928-1459-40be-b73b-36c4f87317ae,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Das Restaurant war okay, aber das Ambiente hat uns nicht überzeugt.",GPT-3,random,0
02bff661-b0bd-49a5-93e4-1f60a28c2b00,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das Restaurant war insgesamt enttäuschend.,GPT-3,random,0
782152df-31e6-4b35-a4e6-1082cc0685e6,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist sehr angenehm.,GPT-3,random,0
7dfe2d23-d52a-44d6-8043-438421fbc2ae,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr angenehm.,GPT-3,random,0
1274ace1-2b16-487b-8bf6-a5c2c0ee2752,,"('FOOD', 'POSITIVE', 'Pizza')
",,Die Pizza war sehr lecker.,GPT-3,random,0
49ae75fd-1a2b-499a-bbd8-6d2375fc4cf1,,"('FOOD', 'NEGATIVE', 'Essen')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Das Essen war schlecht und die Atmosphäre war auch nicht angenehm.,GPT-3,random,0
dcdda690-9429-4827-9394-41d06bdfe57e,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr lecker.,GPT-3,random,0
03591040-c588-429d-b37b-f8768ff80e9a,,"('AMBIENCE', 'NEUTRAL', 'Restaurant')
",,Das Restaurant hatte eine durchschnittliche Atmosphäre.,GPT-3,random,0
2b4583fa-f19f-4301-812f-56242e3aa86b,,"('FOOD', 'NEGATIVE', 'Hauptgerichte')
",,Die Hauptgerichte waren leider enttäuschend.,GPT-3,random,0
9d16358b-1b95-4a0d-a4ab-464d877847a0,,"('PRICE', 'NEGATIVE', 'Preis')
",,"Für das, was man bekommt, ist der Preis definitiv zu hoch.",GPT-3,random,0
ca727cba-ac20-4d01-80cf-4184d67b959c,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war sehr unfreundlich.,GPT-3,random,0
a9c6aaa9-d4f4-4150-8bcc-18bdfc363197,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,GPT-3,random,0
4f63e853-7cc9-4424-8a13-54b865a075dd,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Das Ambiente war enttäuschend.,GPT-3,random,0
28a40d49-02c2-4847-b2ce-4ae116bce2d9,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Ambiente war enttäuschend, aber das Essen war gut und insgesamt war der Eindruck neutral.",GPT-3,random,0
879484b9-c768-45bc-968c-e85fb9a3b80a,,"('PRICE', 'POSITIVE', 'Preisniveau')
",,Das Preisniveau ist angemessen.,GPT-3,random,0
8ac5005c-f42c-4c47-af07-89f67e5abfd3,,"('PRICE', 'NEGATIVE', 'Essen')
",,Das Essen ist viel zu teuer.,GPT-3,random,0
41bdafaf-e365-4812-99b4-55ae2df67453,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preise')
",,Das Essen ist wirklich gut und die Preise sind angemessen.,GPT-3,random,0
5f6aab43-5914-4a18-a3aa-3bd26a85c44d,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurants')
",,Leider war der Gesamteindruck des Restaurants negativ.,GPT-3,random,0
eae98653-545f-4c08-b9ec-0fd376fe0f83,,"('PRICE', 'POSITIVE', 'Getränke')
('PRICE', 'NEGATIVE', 'Essen')
",,"Die Preise für die Getränke sind angemessen, aber die Preise für das Essen sind zu hoch.",GPT-3,random,0
7929b31e-282a-4b56-ab8f-45833ecac551,,"('SERVICE', 'NEGATIVE', 'Service')
",,Das Service war sehr unfreundlich und langsam.,GPT-3,random,0
77fd6235-26f1-4f95-ab32-79e8be6cb526,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,Das Restaurant war okay.,GPT-3,random,0
e2fc6433-4393-4d7d-8fce-543de04361ef,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
('SERVICE', 'NEGATIVE', 'Service')
",,"Das Restaurant war okay, aber der Service war wirklich schlecht.",GPT-3,random,0
52d1de5f-cdb8-4973-922b-f40afcd90d1f,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
('SERVICE', 'NEUTRAL', 'Service')
('FOOD', 'NEUTRAL', 'Essen')
",,"Das Ambiente war enttäuschend, der Service war in Ordnung, insgesamt war der Eindruck neutral und das Essen war durchschnittlich.",GPT-3,random,0
f565cb2d-729f-406b-b021-0d61adc26726,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war sehr aufmerksam und freundlich.,GPT-3,random,0
5fb77ede-c3e4-46c2-9349-b64fdb1f8eb0,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war okay, aber insgesamt war der Besuch nicht besonders beeindruckend.",GPT-3,random,0
bd73a5fd-51d5-48d3-9379-379cd44414af,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und aufmerksam.,GPT-3,random,0
7409156e-0869-434a-9a48-af5f942295eb,,"('FOOD', 'NEGATIVE', 'Essen')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das Essen war enttäuschend und insgesamt hatte ich einen negativen Eindruck vom Restaurant.,GPT-3,random,0
244030b6-b322-47da-96cd-03ffe090ebe5,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war okay.,GPT-3,random,0
51bb8cb3-a81d-4292-975b-644dda9d35a6,,"('SERVICE', 'NEUTRAL', 'Service')
('PRICE', 'POSITIVE', 'Preise')
",,"Der Service war in Ordnung, aber die Preise waren angemessen.",GPT-3,random,0
e8545c37-c2f2-48de-8402-7e5adcba6b15,,"('FOOD', 'NEGATIVE', 'Steak')
",,Das Steak war zäh und nicht gut gewürzt.,GPT-3,random,1
0ca3ca40-691c-4579-9bbd-c42ce7366bbc,,"('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'NEGATIVE', 'Wartezeiten')
('PRICE', 'NEGATIVE', 'Preise')
",,"Der Service war sehr freundlich und zuvorkommend, jedoch waren die Wartezeiten etwas lang und die Preise etwas hoch.",GPT-3,random,1
441ead39-6919-4c1d-8538-01e0b87961ae,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Ein tolles italienisches Restaurant.,GPT-3,random,1
73d28d96-2da0-4843-930d-c0322219468e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Das Restaurant hat mir sehr gut gefallen.,GPT-3,random,1
07393232-2ee0-44aa-8457-bfce4c20e703,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht besonders gut.,GPT-3,random,1
e58c483e-e6a7-4c2a-ae21-6fba46224f96,,"('FOOD', 'NEGATIVE', 'Essen')
",,"Das Essen war leider nicht gut, es war kalt und geschmacklos.",GPT-3,random,1
01576ff0-a81d-4155-9ad0-c069293a3513,,"('AMBIENCE', 'NEGATIVE', 'Restaurant')
",,Das Restaurant ist sehr laut und ungemütlich.,GPT-3,random,1
8fafb47a-5b42-4f4a-8e0e-d1eeeb99ebf4,,"('SERVICE', 'NEUTRAL', 'Service')
",,Der Service war in Ordnung.,GPT-3,random,1
ba301d35-93d0-49df-b731-10caa11b13c7,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr angenehm.,GPT-3,random,1
4139ba78-6e03-41d4-9f45-30d2206663a6,,"('SERVICE', 'NEUTRAL', 'Service')
",,Der Service war in Ordnung.,GPT-3,random,1
9b0bb5b7-634f-4a5d-8e8f-d7335d35a3e1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokal')
",,Ein sehr nettes Lokal im LOC von LOC.,GPT-3,random,1
d6b341d6-392a-4632-8c3a-8e915366bc19,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war unfreundlich und unprofessionell.,GPT-3,random,1
754a0c25-bc06-4a7b-8853-f38934f44a89,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,random,1
e9ac9742-a3aa-4821-bd3a-e2d87ce51da0,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war wirklich köstlich.,GPT-3,random,1
24cbbe31-9461-42ae-af48-ce00a6cdd5d9,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre ist sehr angenehm und gemütlich.,GPT-3,random,1
3000e434-8737-4c8e-841a-ee12fc90e645,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war ausgezeichnet.,GPT-3,random,1
e3c12f1f-3883-4f9f-9381-0079afeb2eb5,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Ambiente war sehr schön und gemütlich, aber die Preise waren etwas zu hoch.",GPT-3,random,1
df0519e2-cbe5-42c8-933e-213e422cc076,,"('AMBIENCE', 'NEUTRAL', 'Restaurant')
('FOOD', 'NEGATIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Service')
",,Das Restaurant hat eine durchschnittliche Atmosphäre und das Essen und der Service waren enttäuschend.,GPT-3,random,1
258298eb-514e-4248-8e9f-28f4f79d8cb4,,"('AMBIENCE', 'NEUTRAL', 'Einrichtung')
",,"Die Einrichtung ist ganz schön, aber nichts Besonderes.",GPT-3,random,1
9e3aa13a-9267-4887-84c7-9e0dc8d992e4,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht besonders gut.,GPT-3,random,1
b805df44-2b3d-4fcb-a210-b6397f05a5c0,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,Das Restaurant hat ein durchschnittliches Ambiente.,GPT-3,random,1
ee827e0b-59f2-413a-add8-45c7df573f09,,"('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'NEGATIVE', 'Essen')
",,Der Service war sehr unfreundlich und das Essen hat überhaupt nicht geschmeckt.,GPT-3,random,1
30bf25ae-267f-4372-b89c-0bc57b8c9dcb,,"('SERVICE', 'CONFLICT', 'Service')
",,"Der Service war freundlich und aufmerksam, jedoch etwas langsam.",GPT-3,random,1
5c81261f-93ce-4d64-ace0-77151e68d247,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
",,Das Restaurant hat eine durchschnittliche Atmosphäre.,GPT-3,random,1
781a55f5-e7fd-4231-8135-bfbae63907b9,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,"Es war okay, aber nichts Besonderes.",GPT-3,random,1
fd45b320-7719-4588-ba8b-dcccb4022a9e,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Personal')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Das Essen war sehr lecker und das Personal war sehr freundlich, aber das Ambiente war etwas enttäuschend.",GPT-3,random,1
