"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
197,100.0,29553341,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:11:18.912056Z","random","b7613197-46ea-4134-808d-efa84848b9ec","[{""end"":55,""text"":""Atmosphäre"",""start"":45,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":69,""text"":""Essen"",""start"":64,""labels"":[""FOOD-NEUTRAL""]}]","",83.018,"GPT-3",1,"Das Restaurant bietet eine durchschnittliche Atmosphäre und das Essen ist okay.","2024-01-20T08:11:18.912078Z"
198,100.0,29553346,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:11:35.163610Z","random","295dbad7-ffd7-4031-b8ad-9e196de1ece4","[{""end"":30,""text"":""Preis-Leistungs-Verhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":76,""text"":""Essen"",""start"":71,""labels"":[""FOOD-POSITIVE""]}]","",14.848,"GPT-3",1,"Das Preis-Leistungs-Verhältnis stimmt hier überhaupt nicht, obwohl das Essen wirklich gut ist.","2024-01-20T08:11:35.163627Z"
199,100.0,29553351,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:11:41.237374Z","random","0bcb85b1-bfa1-46a3-8c1a-576e16915fe1","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.274,"GPT-3",1,"Die Atmosphäre ist sehr angenehm.","2024-01-20T08:11:41.237394Z"
200,100.0,29499956,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:47:34.455353Z","random","6d731d8d-7156-448c-8fa4-f907325226f0","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",1.724,"GPT-3",1,"Die Atmosphäre war sehr angenehm.","2024-01-19T11:47:34.455376Z"
201,100.0,29553353,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:11:46.901168Z","random","48d270bd-4926-458a-a475-440e041078f8","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",4.923,"GPT-3",1,"Das Essen war okay, aber nichts Besonderes.","2024-01-20T08:11:46.901186Z"
202,100.0,29553360,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:03.572834Z","random","c23b17b7-e058-4c87-b5f1-d8914b673c2c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",15.82,"GPT-3",1,"Das Essen ist zwar etwas teurer als sonst beim LOC, aber auch um mindestens 2 Klassen besser.","2024-01-20T08:12:03.572856Z"
203,100.0,29500227,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:51:10.497369Z","random","718d6bca-ac1b-4e48-ac9a-8bdcfa3b0e09","","[{""end"":24,""text"":""nichts"",""start"":18,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",2.075,"GPT-3",1,"Es war okay, aber nichts Besonderes.","2024-01-19T11:51:10.497388Z"
204,100.0,29553365,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:19.421968Z","random","d99c04ab-67be-4edf-9479-f74305c44e52","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":41,""text"":""Essen"",""start"":36,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":84,""text"":""nicht"",""start"":79,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",15.033,"GPT-3",1,"Das Ambiente ist sehr angenehm, das Essen schmeckt gut, aber insgesamt bin ich nicht ganz überzeugt.","2024-01-20T08:12:19.421987Z"
205,100.0,29500593,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:56:12.688683Z","random","2aa62fc6-b00e-4c82-9a20-1322fe8bd3c7","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.936,"GPT-3",1,"Die Preise waren angemessen.","2024-01-19T11:56:12.688699Z"
206,100.0,29499556,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:41:28.852630Z","random","2af86dee-d20b-45ee-a28d-af5c88b9f40c","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.438,"GPT-3",1,"Der Service war in Ordnung.","2024-01-19T11:41:28.852648Z"
207,100.0,29553371,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:29.755217Z","random","699f8a28-ea6a-404a-af6d-b2a9b01be6cd","[{""end"":42,""text"":""Ambiente"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":57,""text"":""Preise"",""start"":51,""labels"":[""PRICE-POSITIVE""]}]","",9.524,"GPT-3",1,"Das Restaurant hat ein angenehmes Ambiente und die Preise sind fair.","2024-01-20T08:12:29.755232Z"
208,100.0,29553373,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:36.965569Z","random","dfa9cc25-311b-4369-b9df-d409bbd2da9d","","[{""end"":32,""text"":""wirklich enttäuscht"",""start"":13,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",6.297,"GPT-3",1,"Hier war ich wirklich enttäuscht.","2024-01-20T08:12:36.965587Z"
209,100.0,29553377,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:41.937352Z","random","635e2282-fef3-4f35-82b7-bdf277be9003","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.208,"GPT-3",1,"Das Essen war leider nicht genießbar.","2024-01-20T08:12:41.937371Z"
210,100.0,29553381,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:12:50.090695Z","random","eabb4668-adcb-4c00-88b1-28ab4d0d9112","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",7.383,"GPT-3",1,"Die Preise sind viel zu hoch für die gebotene Qualität.","2024-01-20T08:12:50.090713Z"
211,100.0,29553385,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:00.937556Z","random","e6d41645-789c-42eb-8ce0-25af8ad1a037","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",9.996,"GPT-3",1,"Das Ambiente war weder besonders schön noch besonders schlecht.","2024-01-20T08:13:00.937573Z"
212,100.0,29553388,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:06.193002Z","random","5beea5ee-159b-43af-8cf3-1ef96484c549","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.498,"GPT-3",1,"Das Essen war leider nicht genießbar.","2024-01-20T08:13:06.193022Z"
213,100.0,29553392,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:11.360596Z","random","16286785-92e7-4679-919b-a4fd3d984da6","","[{""end"":26,""text"":""sehr angenehmer"",""start"":11,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.341,"GPT-3",1,"Es war ein sehr angenehmer Abend.","2024-01-20T08:13:11.360611Z"
214,100.0,29553398,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:23.857601Z","random","a8f7e6d5-9b3d-49ff-b74a-d1b2c8e15d25","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":49,""text"":""Atmosphäre"",""start"":39,""labels"":[""AMBIENCE-NEGATIVE""]}]","",11.688,"GPT-3",1,"Die Musik war viel zu laut und hat die Atmosphäre zerstört.","2024-01-20T08:13:23.857621Z"
215,100.0,29553403,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:34.833649Z","random","b7813fa6-1b28-4a0e-b25c-57eee4729f6c","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",10.167,"GPT-3",1,"Das Personal war sehr freundlich und zuvorkommend.","2024-01-20T08:13:34.833666Z"
216,100.0,29499791,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:05.461639Z","random","9c24ecd6-1c93-4da6-bdb6-f3648dc8db29","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.774,"GPT-3",1,"Das Essen war köstlich.","2024-01-19T11:45:05.461660Z"
217,100.0,29499396,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:39:26.328421Z","random","f4da3fcf-f69a-493d-baac-37944b10d0a8","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.681,"GPT-3",1,"Die Preise sind angemessen.","2024-01-19T11:39:26.328447Z"
218,100.0,29500820,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:59:28.952632Z","random","eb7908b4-78ef-4c50-82a3-665a8c3c2c40","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",3.204,"GPT-3",1,"Das Essen war leider nicht gut.","2024-01-19T11:59:28.952650Z"
219,100.0,29553411,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:13:51.253164Z","random","757fcac6-18f0-48ee-a15a-a7071a3b33ab","[{""end"":30,""text"":""Preis-Leistungs-Verhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":112,""text"":""Service"",""start"":105,""labels"":[""SERVICE-NEGATIVE""]}]","[{""end"":96,""text"":""durchschnittlich"",""start"":80,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",15.469,"GPT-3",1,"Das Preis-Leistungs-Verhältnis ist angemessen, aber der Gesamteindruck ist eher durchschnittlich und der Service lässt zu wünschen übrig.","2024-01-20T08:13:51.253181Z"
220,100.0,29500873,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:00:16.811086Z","random","b7434909-c852-4fb5-a75d-b34670059fce","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",9.265,"GPT-3",1,"Die Preise sind viel zu hoch.","2024-01-19T12:00:16.811100Z"
221,100.0,29553436,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:15:00.279206Z","random","c0ff4984-80af-455c-9399-729f923441f6","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",68.094,"GPT-3",1,"Das Essen war ungenießbar und völlig überteuert.","2024-01-20T08:15:00.279222Z"
222,100.0,29553450,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:15:31.296474Z","random","a043a000-ecd2-4521-96b7-9f9c0b53abdb","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":70,""text"":""Restaurants"",""start"":59,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":106,""text"":""Preise"",""start"":100,""labels"":[""PRICE-NEGATIVE""]},{""end"":126,""text"":""Service"",""start"":119,""labels"":[""SERVICE-NEUTRAL""]}]","",30.224,"GPT-3",1,"Das Ambiente war okay, aber insgesamt war der Eindruck des Restaurants nicht gut aufgrund der hohen Preise, obwohl der Service in Ordnung war.","2024-01-20T08:15:31.296515Z"
223,100.0,29553452,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:15:38.006713Z","random","bc78444c-3fdf-45d7-bff2-0b4fab937fee","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.893,"GPT-3",1,"Das Restaurant war enttäuschend.","2024-01-20T08:15:38.006730Z"
224,100.0,29499795,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:08.333181Z","random","483fe32f-f8d0-478f-a25a-606626d15d5b","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.97,"GPT-3",1,"Das Essen war köstlich.","2024-01-19T11:45:08.333197Z"
225,100.0,29500096,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:49:26.760812Z","random","a0cadc40-f032-4dd2-a5ee-bfbd29efe507","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",2.078,"GPT-3",1,"Der Service war ausgezeichnet.","2024-01-19T11:49:26.760831Z"
226,100.0,29553466,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:16:12.210742Z","random","fb3b0ea0-9d13-44ea-80ed-9ed5d278a6aa","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",36.016999999999996,"GPT-3",1,"Die Musik im Hintergrund war viel zu laut und hat die Atmosphäre gestört.","2024-01-20T08:16:24.495046Z"
227,100.0,29553469,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:16:31.752887Z","random","3ed83b06-c1b5-487d-a562-e0e6d12ae0ef","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.864,"GPT-3",1,"Das Personal war sehr aufmerksam und freundlich.","2024-01-20T08:16:31.752906Z"
228,100.0,29553472,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:16:57.760215Z","random","f7c284fd-1974-40e2-988c-d47468e47daa","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-CONFLICT""]}]","",25.125,"GPT-3",1,"Der Service war sehr aufmerksam und freundlich, aber manchmal etwas langsam.","2024-01-20T08:16:57.760232Z"
229,100.0,29553473,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:17:32.450705Z","random","37f6942c-ed69-412f-88e7-b8c9d0d5ea86","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",33.79,"GPT-3",1,"Das Essen ist zwar etwas teurer, aber die Qualität und der Geschmack sind es definitiv wert.","2024-01-20T08:17:32.450721Z"
230,100.0,29500305,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:52:09.979049Z","random","10fcfab6-f9ac-4910-8c0b-3e714daf013c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",2.768,"GPT-3",1,"Das Essen war leider nicht besonders gut.","2024-01-19T11:52:09.979068Z"
231,100.0,29553474,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:17:41.166924Z","random","f28a61fc-8309-4610-9c2a-52ae4a0fd2a2","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",7.874,"GPT-3",1,"Das Personal war sehr aufmerksam und freundlich.","2024-01-20T08:17:41.166939Z"
232,100.0,29553476,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:17:55.939206Z","random","3f1dd5aa-f7c9-484f-b7a8-16369fb25b1d","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",14.022,"GPT-3",1,"Das Personal war sehr freundlich und zuvorkommend.","2024-01-20T08:17:55.939223Z"
233,100.0,29553477,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:05.022650Z","random","e7c0c130-c642-4c3f-b87e-920427a7b8d9","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":42,""text"":""Service"",""start"":35,""labels"":[""SERVICE-NEGATIVE""]}]","",8.294,"GPT-3",1,"Das Essen war in Ordnung, aber der Service war sehr schlecht.","2024-01-20T08:18:05.022668Z"
234,100.0,29553481,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:21.377223Z","random","6223340b-02cb-47cb-aa81-0d10072dd53f","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",15.459,"GPT-3",1,"Das Restaurant hat eine sehr positive Gesamtausstrahlung.","2024-01-20T08:18:21.377238Z"
235,100.0,29553483,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:29.728184Z","random","65394e49-3d85-45cc-b499-dd72f34868b1","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",7.596,"GPT-3",1,"Das Ambiente des Restaurants war okay.","2024-01-20T08:18:29.728201Z"
236,100.0,29500360,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:52:58.007466Z","random","df17a1a8-4a0d-4cab-aa4f-0ba4f20dc8ba","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",2.632,"GPT-3",1,"Der Service war durchschnittlich.","2024-01-19T11:52:58.007488Z"
237,100.0,29553484,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:35.498457Z","random","bab86465-3ca7-4b67-b94a-12bcf44503cb","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.685,"GPT-3",1,"Das Servicepersonal war sehr aufmerksam und freundlich.","2024-01-20T08:18:35.498476Z"
238,100.0,29552796,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:50:18.080331Z","random","09cff880-475f-4e12-b240-82d61295c996","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",3.457,"GPT-3",1,"Das Restaurant ist sehr laut und ungemütlich.","2024-01-20T07:50:18.080349Z"
239,100.0,29553486,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:43.090165Z","random","df7be3ea-7e86-498e-b7ab-82859a35fe7d","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":43,""text"":""Portionen"",""start"":34,""labels"":[""FOOD-POSITIVE""]}]","",6.669,"GPT-3",1,"Das Essen war sehr lecker und die Portionen waren großzügig.","2024-01-20T08:18:43.090182Z"
240,100.0,29553487,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:18:52.354545Z","random","e87eea27-355a-4c96-b09a-82bd4f9b9cce","[{""end"":22,""text"":""Restaurant"",""start"":12,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":57,""text"":""Atmosphäre"",""start"":47,""labels"":[""AMBIENCE-NEGATIVE""]}]","",8.162,"GPT-3",2,"Ein schönes Restaurant mit einer ungemütlichen Atmosphäre.","2024-01-20T08:18:52.354581Z"
241,100.0,29499798,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:11.126284Z","random","99f3852e-7a68-49fe-a414-d0b186149a9a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.997,"GPT-3",2,"Das Essen war köstlich.","2024-01-19T11:45:11.126305Z"
242,100.0,29553488,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:19:20.630742Z","random","5c6f0794-52c9-42b9-b7df-870a80732073","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":45,""text"":""Ambiente"",""start"":37,""labels"":[""AMBIENCE-NEUTRAL""]}]","",27.49,"GPT-3",2,"Das Essen war enttäuschend, aber das Ambiente war in Ordnung.","2024-01-20T08:19:20.630760Z"
243,100.0,29499570,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:41:41.378841Z","random","3cc23013-791b-4bc2-9b9d-0f55fec17f95","[{""end"":49,""text"":""Service"",""start"":42,""labels"":[""SERVICE-NEUTRAL""]}]","[{""end"":29,""text"":""durchschnittlicher"",""start"":11,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",11.735,"GPT-3",2,"Es war ein durchschnittlicher Besuch, der Service war in Ordnung.","2024-01-19T11:41:41.378860Z"
244,100.0,29553489,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:19:27.919372Z","random","0effae17-1b7f-4efd-9b60-04f665f53b36","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",6.403,"GPT-3",2,"Die Bedienung war sehr unfreundlich und unprofessionell.","2024-01-20T08:19:27.919388Z"
245,100.0,29553490,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:20:14.553298Z","random","86c8f55c-e19f-448d-88d9-9ec428351b9a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",45.755,"GPT-3",2,"Das Essen war sehr teuer, aber die Qualität hat gestimmt.","2024-01-20T08:20:14.553320Z"
246,100.0,29500102,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:49:29.018882Z","random","21b3b46c-1e6a-44f2-a7f7-79dfe20df34b","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.498,"GPT-3",2,"Der Service war ausgezeichnet.","2024-01-19T11:49:29.018900Z"
247,100.0,29501146,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:06:02.673955Z","random","194332bd-4359-4e98-8194-105b486989bd","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",2.769,"GPT-3",2,"Das Restaurant hat eine angenehme Atmosphäre.","2024-01-19T12:06:02.673977Z"
248,100.0,29553492,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:20:45.497505Z","random","f3e4e39d-d807-4fcd-8c9c-62d1d46abde0","[{""end"":14,""text"":""Vorspeisen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":54,""text"":""Hauptspeisen"",""start"":42,""labels"":[""FOOD-NEGATIVE""]},{""end"":90,""text"":""Fleisch"",""start"":83,""labels"":[""FOOD-NEGATIVE""]},{""end"":117,""text"":""Preisen"",""start"":110,""labels"":[""PRICE-NEGATIVE""]}]","",30.129,"GPT-3",2,"Die Vorspeisen waren in Ordnung, aber die Hauptspeisen enttäuschend, vor allem das Fleisch, und das zu diesen Preisen.","2024-01-20T08:20:45.497527Z"
249,100.0,29499573,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:41:45.545589Z","random","14542cff-0939-4865-8309-647d5d61d5c6","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",3.371,"GPT-3",2,"Der Service war in Ordnung.","2024-01-19T11:41:45.545604Z"
250,100.0,29553493,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:20:52.329906Z","random","10b55aa0-fb10-4d9e-beb2-d775ff39cdfc","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",5.962,"GPT-3",2,"Die Atmosphäre war okay.","2024-01-20T08:20:52.329922Z"
251,100.0,29553508,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:23:31.914237Z","random","543fda80-ec3f-4066-b685-e86e7196ade4","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",158.72,"GPT-3",2,"Das Personal war sehr aufmerksam und freundlich.","2024-01-20T08:23:31.914253Z"
252,100.0,29500603,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:56:20.994877Z","random","9b6d29d6-78b0-4260-b779-496acd44bda4","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":41,""text"":""Preise"",""start"":35,""labels"":[""PRICE-POSITIVE""]}]","",7.473,"GPT-3",2,"Der Service war sehr gut, aber die Preise waren angemessen.","2024-01-19T11:56:20.994896Z"
253,100.0,29553509,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:23:42.747077Z","random","69f4b892-816f-495f-a063-d6a2743e7ef5","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",10.067,"GPT-3",2,"Die Atmosphäre im Restaurant war weder besonders positiv noch negativ.","2024-01-20T08:23:42.747093Z"
